site,edition,classification,t,n,m,grade,location,stage,note
Corpus Uteri – Carcinoma and Carcinosarcoma,AJCC8,any,T1a,N0,M0,Any,Any,IA,source_page=419; extract_method=stage_first; extra_factors/raw_extra=C54.2 Myometrium; duplicate_source_page=420; duplicate_source_page=428; duplicate_source_page=432 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Corpus Uteri -> tool_site=Corpus Uteri – Carcinoma and Carcinosarcoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Corpus Uteri – Carcinoma and Carcinosarcoma,AJCC8,any,T1,N0,M0,Any,Any,I,source_page=419; extract_method=stage_first; extra_factors/raw_extra=C54.1 Endometrium; duplicate_source_page=420; duplicate_source_page=422; duplicate_source_page=423; duplicate_source_page=428; duplicate_source_page=432 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Corpus Uteri -> tool_site=Corpus Uteri – Carcinoma and Carcinosarcoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Corpus Uteri – Carcinoma and Carcinosarcoma,AJCC8,any,Tis,N0,M0,Any,Any,0,source_page=419; extract_method=stage_first; extra_factors/raw_extra=CODES; duplicate_source_page=428 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Corpus Uteri -> tool_site=Corpus Uteri – Carcinoma and Carcinosarcoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus / EGJ - adenocarcinoma,AJCC8,yp,T2,N0,M03,Any,Any,IIA,source_page=125; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus / EGJ - adenocarcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: AJCC8 has site rows but no yp rows matching this stage basis; copied from AJCC7 pending cancer committee validation.
Cervix Uteri,AJCC8,any,T1|T2|T3,N1,M0,Any,Any,II,source_page=416; extract_method=stage_carried; extra_factors/raw_extra=T1-3 | N1 | M0 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T1|T2|T3,N1,M0,Any,Any,IIIB,source_page=411; extract_method=stage_carried | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T3b,Any,M0,Any,Any,IIIB,source_page=411; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T3a,N0,M0,Any,Any,IIIA,source_page=411; extract_method=stage_first; duplicate_source_page=413 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T3,N0,M0,Any,Any,III,source_page=411; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T2b,N0,M0,Any,Any,IIB,source_page=411; extract_method=stage_first; duplicate_source_page=413 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T2a,N0,M0,Any,Any,IIA,source_page=411; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T2,N0,M0,Any,Any,II,source_page=411; extract_method=stage_first; duplicate_source_page=413; duplicate_source_page=416 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T1b,N0,M0,Any,Any,IB,"source_page=411; extract_method=stage_first; extra_factors/raw_extra=8000-8576, 8940-8950, | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Cervix Uteri,AJCC8,any,T1a,N0,M0,Any,Any,IA,source_page=411; extract_method=stage_first; extra_factors/raw_extra=C53.9 Cervix uteri; duplicate_source_page=413 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T1,N0,M0,Any,Any,I,source_page=411; extract_method=stage_first; extra_factors/raw_extra=C53.8 Overlapping lesion; duplicate_source_page=416 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,Tis,N0,M0,Any,Any,0,source_page=411; extract_method=stage_first; extra_factors/raw_extra=C53.1 Exocervix; duplicate_source_page=413 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Bone: Spine,AJCC8,any,Any,Any,M1b,Any,Any,IVB,source_page=305; extract_method=stage_carried; extra_factors/raw_extra=Any G | Any T | Any N | M1b | Any G | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Bone -> tool_site=Bone: Spine | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Cervix Uteri,AJCC8,any,T4,Any,M0,Any,Any,IVA,source_page=411; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Cervix Uteri -> tool_site=Cervix Uteri | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus / EGJ - squamous,AJCC8,yp,T2,N0,M03,Any,Any,IIA,source_page=125; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus / EGJ - squamous | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: AJCC8 has site rows but no yp rows matching this stage basis; copied from AJCC7 pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1,N0,M01|X,Any,Any,IA,source_page=119; extract_method=stage_first; extra_factors/raw_extra=Any | C15.3 Upper third | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1,N0,M02-3,Any,Any,IB,source_page=119; extract_method=stage_first; extra_factors/raw_extra=Any | of esophagus | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,Any,Any,M1,Any,Any,IV,source_page=120; extract_method=stage_first; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,Any,N3,M0,Any,Any,IIIC,source_page=120; extract_method=stage_carried; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T4b,AnyM0,Any,Any,Any,IIIC,source_page=120; extract_method=stage_carried | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T4a,N1|N2M0,Any,Any,Any,IIIC,source_page=120; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T3,N2,M0,Any,Any,IIIB,source_page=120; extract_method=stage_first; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T4a,N0,M0,Any,Any,IIIA,source_page=120; extract_method=stage_carried; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T3,N1,M0,Any,Any,IIIA,source_page=120; extract_method=stage_carried; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1|T2,N2,M0,Any,Any,IIIA,source_page=120; extract_method=stage_first; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1|T2,N1,M0,Any,Any,IIB,source_page=120; extract_method=stage_carried; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T3,N0,M0,Any,Any,IIB,source_page=120; extract_method=stage_first; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T2,N0,M0,Any,Any,IIA,source_page=120; extract_method=stage_first; extra_factors/raw_extra=3; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T2,N0,M0,Any,Any,IB,"source_page=120; extract_method=stage_carried; extra_factors/raw_extra=1-2, X; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1,N0,M0,Any,Any,IB,source_page=120; extract_method=stage_first; extra_factors/raw_extra=3; duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Esophagus and Esophagogastric Junction: Other Histologies,AJCC8,any,T1,N0,M0,Any,Any,IA,"source_page=120; extract_method=stage_first; extra_factors/raw_extra=1-2, X | 8980-8981 (C16 only); duplicate_source_page=129; duplicate_source_page=130 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Esophagus and EGJ -> tool_site=Esophagus and Esophagogastric Junction: Other Histologies | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
