site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Lung,AJCC8,any,T,T3,"Tumor more than 7 cm or one that directly invades any of the following: parietal pleural (PL3), chest wall (including superior sulcus tumors), dia- phragm, phrenic nerve, mediastinal pleura, pari- etal pericardium; or tumor in the main bronchus (less than 2 cm distal to the carina* but without involvement of the carina; or associated atelecta- sis or obstructive pneumonitis of the entire lung or separate tumor nodule(s) in the same lobe",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,T,T4,"Tumor of any size that invades any of the follow- ing: mediastinum, heart, great vessels, trachea, recurrent laryngeal nerve, esophagus, vertebral body, carina, separate tumor nodule(s) in a differ- ent ipsilateral lobe * The uncommon superfi cial spreading tumor of any size with its invasive component limited to the bronchial wall, which may extend proximally to the main bronchus, is also classifi ed as T1a.",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,T,TX,"Primary tumor cannot be assessed, or tumor proven by the presence of malignant cells in spu- tum or bronchial washings but not visualized by imaging or bronchoscopy",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,T,Tis,"Carcinoma in situ Tumor £3 cm in greatest dimension, surrounded by lung or visceral pleura, without bronchoscopic evidence of invasion more proximal than the lobar bronchus (i.e., not in the main bronchus)* Tumor £2 cm in greatest dimension Tumor > 2 cm but £3 cm in greatest dimension Tumor > 3 cm but £7 cm or tumor with any of the following features (T2 tumors with these features are classified T2a if £ 5 cm) Involves main bronchus, ³2 cm distal to the carina Invades visceral pleura (PL1 or PL2) Associated with atelectasis or obstructive pneumonitis that extends to the hilar region but does not involve the entire lung Tumor > 3 cm but £5 cm in greatest dimension Tumor > 5 cm but £7 cm in greatest dimension Tumor > 7 cm or one that directly invades any of the following: parietal pleural (PL3), chest wall (including superior sulcus tumors), diaphragm, phrenic nerve, mediastinal pleura, parietal pericardium; or tumor in the main bronchus (< 2 cm distal to the carina* but without involvement of the carina; or associated atelectasis or obstructive pneumonitis of the entire lung or separate tumor nodule(s) in the same lobe Tumor of any size that invades any of the following: mediastinum, heart, great vessels, trachea, recurrent laryngeal nerve, esophagus, vertebral body, carina, separate tumor nodule(s) in a different ipsilateral lobe * The uncommon superficial spreading tumor of any size with its invasive component limited to the bronchial wall, which may extend proximally to the main bronchus, is also classified as T1a.",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,283,PRIMARY TUMOR (T),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,N0,"No regional lymph node metastasis histologically, no examination for ITC pN0(i−) No regional lymph node metastasis histologically, negative morphological fi ndings for ITC",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,272,N category as pN0.,fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,N0(i+),"No regional lymph node metastasis histologically, positive morphological fi ndings for ITC",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,272,N category as pN0.,fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,N1,"Metastasis in ipsilateral peribronchial and/or ipsilat- eral hilar lymph nodes and intrapulmonary nodes, including involvement by direct extension",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,N2,Metastasis in ipsilateral mediastinal and/or subcari- nal lymph node(s),AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,N3,"Metastasis in contralateral mediastinal, contral- ateral hilar, ipsilateral or contralateral scalene, or supraclavicular lymph node(s)",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,M,M0,No distant metastasis,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,M,M1,Distant metastasis,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,M,M1a,Separate tumor nodule(s) in a contralateral lobe tumor with pleural nodules or malignant pleural (or pericardial) effusion*,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Lung,AJCC8,any,M,M1b,"Distant metastasis (in extrathoracic organs) From Goldstraw P, Crowley J, Chansky K, et al.: The IASLC Lung Cancer Staging Project: Proposals for the revision of the TNM stage groupings in the forthcoming (seventh) edition of the TNM classifi cation of malignant tumours. J Thorac Oncol 2:706-714, 2007, with permission. * Most pleural (and pericardial) effusions with lung cancer are due to tumor. In a few patients, however, multiple cytopatho- logic examinations of pleural (pericardial) fl uid are negative for tumor, and the fl uid is nonbloody and is not an exudate. Where these elements and clinical judgment dictate that the effusion is not related to the tumor, the effusion should be excluded as a staging element and the patient should be classifi ed as M0.",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,279,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Lymphoid Neoplasms,AJCC7,any,T,T4,NX N0 N1 N1a N1b N2 N2a N2b N3,,auto_extracted_v1_5_review,641,PRIMARY TUMOR (T) SKIN,manual_extraction_v1_5
Lymphoid Neoplasms,AJCC7,any,N,N3,M0 M1,,auto_extracted_v1_5_review,641,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Lymphoid Neoplasms,AJCC7,any,M,M1,B0 B0a B0b B1 B1a B1b B2 PERIPHERAL BLOOD INVOLVEMENT (B) Absence of significant blood involvement: £5% of peripheral blood lymphocytes are atypical (Sézary) cells|| Clone negative# Clone positive# Low blood tumor burden: > 5% of peripheral blood lymphocytes are atypical (Sézary) cells but does not meet the criteria of B 2 Clone negative# Clone positive# High blood tumor burden: ³1000/µL Sézary cells^^^ with positive clone# B0 B0a B0b B1 B1a B1b B2,,auto_extracted_v1_5_review,641,DISTANT METASTASIS (M) VISCERAL,manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T1,Tumor 2 cm or less in greatest dimension without extraparenchymal extension*,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T2,Tumor more than 2 cm but not more than 4 cm in greatest dimension without extraparenchymal extension*,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T3,Tumor more than 4 cm and/or tumor having extraparenchymal extension*,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T4a,"Moderately advanced disease Tumor invades skin, mandible, ear canal, and/or facial nerve",,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,T4b,Very advanced disease Tumor invades skull base and/or pterygoid plates and/or encases carotid artery * Note : Extraparenchymal extension is clinical or macroscopic evidence of invasion of soft tissues. Microscopic evidence alone does not constitute extraparenchymal extension for classifi cation purposes.,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,96,Primary Tumor (T),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N0,No regional lymph node metastasis,,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N1,"Metastasis in a single ipsilateral lymph node, 3 cm or less in greatest dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N2,"Metastasis in a single ipsilateral lymph node, more than 3 cm but not more than 6 cm in great- est dimension, or in multiple ipsilateral lymph nodes, none more than 6 cm in greatest dimen- sion, or in bilateral or contralateral lymph nodes, none more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N2a,"Metastasis in a single ipsilateral lymph node, more than 3 cm but not more than 6 cm in great- est dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N2b,"Metastasis in multiple ipsilateral lymph nodes, none more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N2c,"Metastasis in bilateral or contralateral lymph nodes, none more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,N3,"Metastasis in a lymph node, more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,96,Regional Lymph Nodes (N),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,96,Distant Metastasis (M),manual_extraction_v1_5
Major Salivary Glands,AJCC7,any,M,M1,Stage unknown Stage unknown PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING : None CLINICALLY SIGNIFICANT: Size of Lymph Nodes _______________________________________ Extracapsular Extension from Lymph Nodes for Head & Neck _______ Head & Neck Lymph Nodes Levels I-III _________________________ Head & Neck Lymph Nodes Levels IV-V ________________________ Head & Neck Lymph Nodes Levels VI-VII _______________________ Other Lymph Nodes Group __________________________________ Clinical Location of cervical nodes _____________________________ Extracapsular spread (ECS) Clinical __________________________ Extracapsular spread (ECS) Pathologic _________________________,,auto_extracted_v1_5_review,100,DISTANT METASTASIS (M),manual_extraction_v1_5
Major Salivary Glands,AJCC8,any,T,T0,No evidence of primary tumor.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Major Salivary Glands,AJCC8,any,T,T1,Primary tumor category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Major Salivary Glands,AJCC8,any,T,T2,Primary tumor category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Major Salivary Glands,AJCC8,any,T,T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
